6707.384760257407;-6578.559604212013
6709.983176407656;-6578.468865520586
6712.579613198018;-6578.3327920343545
6715.173279728693;-6578.15142520262
6717.763385943732;-6577.924820271476
6720.34914287169;-6577.653046266981
6722.929762865957;-6577.336185974127
6725.504459844685;-6576.974335911631
6728.072449530232;-6576.567606302527
6730.6329496880635;-6576.116121040593
6733.185180365027;-6575.620017652614
6735.728364126935;-6575.079447256488
6738.261726295376;-6574.494574515194
6740.784495183694;-6573.865577586635
6743.295902332045;-6573.192648069368
6745.795182741485;-6572.475990944244
6748.281575106989;-6571.7158245119645
6750.754322049357;-6570.912380326589
6753.212670345915;-6570.065903125001
6755.655871159958;-6569.176650752354
6758.083180268851;-6568.244894083537
6760.493858290724;-6567.270916940655
6762.887170909701;-6566.255016006583
6765.262389099572;-6565.197500734586
6767.618789345867;-6564.098693254061
6769.9556538662455;-6562.958928272409
6772.272270829135;-6561.778552973086
6774.5679345705685;-6560.557926909843
6776.841945809131;-6559.297421897203
6779.093611858971;-6557.997421897203
6781.322246840796;-6556.658322902436
6783.5271718908025;-6555.28053281543
6785.707715367461;-6553.864471324391
6787.863213056104;-6552.410569775368
6789.993008371255;-6550.919271040855
6792.09645255663;-6549.391029384895
6794.172904882753;-6547.8263103247
6796.22173284213;-6546.225590488853
6798.2423123419185;-6544.589357472124
6800.234027894028;-6542.918109686939
6802.196272802607;-6541.212356211564
6804.128449348848;-6539.472616635031
6806.029968973058;-6537.699420898869
6807.900252453938;-6535.893309135676
6809.738730085023;-6534.054831504591
6811.5448418482165;-6532.184548023711
6813.3180375843785;-6530.283028399501
6815.057777160911;-6528.35085185326
6816.763530636286;-6526.388606944681
6818.4347784214715;-6524.396891392571
6820.071011438201;-6522.376311892783
6821.6717312740475;-6520.327483933405
6823.236450334242;-6518.251031607282
6824.764691990203;-6516.147587421908
6826.255990724715;-6514.017792106756
6827.709892273739;-6511.862294418113
6829.1259537647775;-6509.681750941455
6830.503743851784;-6507.476825891448
6831.84284284655;-6505.248190909623
6833.142842846551;-6502.996524859784
6834.403347859191;-6500.722513621221
6835.623973922434;-6498.426849879787
6836.804349221757;-6496.110232916898
6837.944114203408;-6493.77336839652
6839.042921683934;-6491.416968150224
6840.1004369559305;-6489.041749960354
6841.116337890003;-6486.648437341377
6842.090315032884;-6484.237759319503
6843.022071701702;-6481.810450210611
6843.911324074348;-6479.367249396568
6844.757801275937;-6476.90890110001
6845.561245461312;-6474.436154157642
6846.321411893591;-6471.949761792138
6847.038069018716;-6469.450481382698
6847.710998535982;-6466.939074234347
6848.339995464541;-6464.416305346029
6848.924868205835;-6461.882943177588
6849.465438601961;-6459.3397594156795
6849.96154198994;-6456.787528738716
6850.413027251874;-6454.2270285808845
6850.8197568609785;-6451.659038895337
6851.181606923475;-6449.084341916609
6851.498467216328;-6446.503721922342
6851.770241220824;-6443.917964994384
6851.9968461519675;-6441.327858779346
6852.178212983702;-6438.73419224867
6852.314286469934;-6436.137755458309
6852.405025161361;-6433.539339308059
6852.4504014180975;-6430.9397353006525
6852.4504014180975;-6428.339735300652
6852.405025161361;-6425.740131293245
6852.314286469934;-6423.141715142996
6852.178212983702;-6420.545278352634
6851.9968461519675;-6417.951611821959
6851.770241220824;-6415.36150560692
6851.498467216328;-6412.775748678962
6851.181606923475;-6410.195128684695
6850.8197568609785;-6407.620431705967
6850.413027251874;-6405.05244202042
6849.96154198994;-6402.491941862589
6849.465438601961;-6399.939711185625
6848.924868205835;-6397.396527423717
6848.339995464541;-6394.863165255276
6847.710998535982;-6392.340396366958
6847.038069018716;-6389.828989218607
6846.321411893591;-6387.329708809167
6845.561245461312;-6384.843316443663
6844.757801275937;-6382.370569501295
6843.911324074348;-6379.912221204737
6843.022071701702;-6377.469020390694
6842.090315032884;-6375.041711281801
6841.116337890003;-6372.631033259928
6840.1004369559305;-6370.237720640951
6839.042921683934;-6367.86250245108
6837.944114203408;-6365.506102204785
6836.804349221757;-6363.169237684407
6835.623973922434;-6360.852620721517
6834.403347859191;-6358.556956980084
6833.142842846551;-6356.282945741521
6831.84284284655;-6354.031279691681
6830.503743851784;-6351.802644709856
6829.1259537647775;-6349.59771965985
6827.709892273739;-6347.417176183191
6826.255990724715;-6345.2616784945485
6824.764691990203;-6343.131883179397
6823.236450334242;-6341.0284389940225
6821.6717312740475;-6338.951986667899
6820.071011438201;-6336.903158708522
6818.4347784214715;-6334.882579208734
6816.763530636286;-6332.890863656624
6815.057777160911;-6330.928618748045
6813.3180375843785;-6328.996442201804
6811.5448418482165;-6327.094922577594
6809.738730085023;-6325.224639096714
6807.900252453938;-6323.386161465629
6806.029968973058;-6321.580049702436
6804.128449348848;-6319.806853966274
6802.196272802607;-6318.067114389741
6800.234027894028;-6316.361360914366
6798.2423123419185;-6314.690113129181
6796.22173284213;-6313.053880112451
6794.172904882753;-6311.453160276605
6792.09645255663;-6309.88844121641
6789.993008371255;-6308.3601995604495
6787.863213056104;-6306.868900825937
6785.707715367461;-6305.4149992769135
6783.5271718908025;-6303.998937785875
6781.322246840796;-6302.621147698868
6779.093611858971;-6301.282048704102
6776.841945809131;-6299.9820487041015
6774.5679345705685;-6298.721543691461
6772.272270829135;-6297.500917628218
6769.9556538662455;-6296.3205423288955
6767.618789345867;-6295.180777347244
6765.262389099572;-6294.081969866718
6762.887170909701;-6293.024454594722
6760.493858290724;-6292.008553660649
6758.083180268851;-6291.034576517768
6755.655871159958;-6290.10281984895
6753.212670345915;-6289.213567476304
6750.754322049357;-6288.367090274715
6748.281575106989;-6287.56364608934
6745.795182741485;-6286.803479657061
6743.295902332045;-6286.086822531936
6740.784495183694;-6285.41389301467
6738.261726295376;-6284.784896086111
6735.728364126935;-6284.200023344817
6733.185180365027;-6283.659452948691
6730.6329496880635;-6283.163349560712
6728.072449530232;-6282.711864298778
6725.504459844685;-6282.305134689674
6722.929762865957;-6281.9432846271775
6720.34914287169;-6281.626424334324
6717.763385943732;-6281.3546503298285
6715.173279728693;-6281.128045398685
6712.579613198018;-6280.94667856695
6709.983176407656;-6280.810605080718
6707.384760257407;-6280.719866389291
6704.78515625;-6280.674490132555
6702.18515625;-6280.674490132555
6699.585552242593;-6280.719866389291
6696.986151510248;-6280.775686033593
6694.386750779081;-6280.831505732674
6691.787350046737;-6280.887325376975
6689.187949314392;-6280.943145021277
6686.588548582048;-6280.998964665579
6683.989147849704;-6281.05478430988
6681.38974711736;-6281.110603954182
6678.790346383839;-6281.166423543706
6676.190945651495;-6281.222243188007
6673.591544919151;-6281.278062832309
6670.992144187983;-6281.3338825313895
6668.392743455639;-6281.389702175691
6665.793342723295;-6281.445521819993
6663.19394199095;-6281.5013414642945
6660.594541258606;-6281.557161108596
6657.995140526262;-6281.612980752898
6655.3957397939175;-6281.668800397199
6652.796339060397;-6281.724619986723
6650.196938328053;-6281.780439631025
6647.597537595709;-6281.8362592753265
6644.998136863364;-6281.892078919628
6642.398736132197;-6281.947898618709
6639.799335399853;-6282.00371826301
6637.199934667508;-6282.059537907312
6634.600533935164;-6282.115357551614
6632.00113320282;-6282.171177195915
6629.4017324692995;-6282.226996785439
6626.802331735779;-6282.282816374963
6624.202931003435;-6282.338636019264
6621.603530271091;-6282.394455663566
6619.004129538746;-6282.450275307868
6616.404728807579;-6282.506095006948
6613.805328075235;-6282.56191465125
6611.20592734289;-6282.617734295552
6608.606526610546;-6282.673553939853
6606.007125878202;-6282.729373584155
6603.4077251458575;-6282.785193228457
6600.808324413513;-6282.841012872758
6598.208923682346;-6282.896832571839
6595.6095229500015;-6282.95265221614
6593.010122217657;-6283.008471860442
6590.410721485313;-6283.064291504744
6587.811320752969;-6283.120111149045
6585.211920020624;-6283.175930793347
6582.61251928828;-6283.231750437649
6580.01311855476;-6283.2875700271725
6577.413717822903;-6283.343389694164
6574.814317091046;-6283.399209361156
6572.214916359189;-6283.455029028148
6569.615515627333;-6283.510848695139
6567.016114895476;-6283.566668362131
6564.416714163619;-6283.622488029123
6561.817313431762;-6283.678307696115
6559.217912699905;-6283.734127363106
6556.618511966873;-6283.78994697532
6554.01911123384;-6283.845766587534
6551.419710500807;-6283.901586199748
6548.820309767774;-6283.9574058119615
6546.220909034741;-6284.013225424175
6543.621508302885;-6284.069045091167
6541.022107571028;-6284.124864758159
6538.422706839171;-6284.1806844251505
6535.823306107314;-6284.236504092142
6533.223905375457;-6284.292323759134
6530.624504643601;-6284.348143426126
6528.025103911744;-6284.403963093117
6525.425703178711;-6284.459782705331
6522.826302445678;-6284.515602317545
6520.2269017126455;-6284.571421929759
6517.627500979613;-6284.627241541973
6515.02810024658;-6284.683061154186
6512.428699514723;-6284.738880821178
6509.82929878169;-6284.794700433392
6507.229898048658;-6284.850520045606
6504.630497316801;-6284.906339712597
6502.031096584944;-6284.962159379589
6499.431695851911;-6285.017978991803
6496.832295118878;-6285.073798604017
6494.232894387022;-6285.129618271008
6491.633493653989;-6285.185437883222
6489.034092920956;-6285.241257495436
6486.434692187923;-6285.29707710765
6483.835291456066;-6285.3528967746415
6481.23589072421;-6285.408716441633
6478.636489992353;-6285.464536108625
6476.03708925932;-6285.520355720839
6473.437688527463;-6285.5761753878305
6470.838287795606;-6285.631995054822
6468.23888706375;-6285.687814721814
6465.639486331893;-6285.743634388806
6463.04008559886;-6285.7994540010195
6460.440684867003;-6285.855273668011
6457.841284135146;-6285.911093335003
6455.241883402114;-6285.966912947217
6452.642482669081;-6286.022732559431
6450.043081937224;-6286.078552226422
6447.443681205367;-6286.134371893414
6444.8442804723345;-6286.190191505628
6442.244879739302;-6286.246011117842
6439.645479007445;-6286.301830784833
6437.046078274412;-6286.357650397047
6434.446677541379;-6286.413470009261
6431.847276808347;-6286.469289621475
6429.247876075314;-6286.525109233688
6426.648475342281;-6286.580928845902
6424.049074609248;-6286.636748458116
6421.4496738762155;-6286.69256807033
6418.850273143183;-6286.748387682544
6416.25087241015;-6286.804207294757
6413.651471677117;-6286.860026906971
6411.052070944084;-6286.915846519185
6408.4526702122275;-6286.971666186177
6405.853269479195;-6287.02748579839
6403.253868747338;-6287.083305465382
6400.654468015481;-6287.139125132374
6398.055067282448;-6287.194944744588
6395.455666549416;-6287.2507643568015
6392.856265816383;-6287.306583969015
6390.25686508335;-6287.362403581229
6387.657464351493;-6287.418223248221
6385.058063619636;-6287.4740429152125
6382.45866288778;-6287.529862582204
6379.859262155923;-6287.585682249196
6377.25986142289;-6287.64150186141
6374.660460689857;-6287.697321473624
6372.0610599568245;-6287.753141085837
6369.461659223792;-6287.808960698051
6366.862258491935;-6287.864780365043
6364.262857758902;-6287.920599977257
6361.663457025869;-6287.97641958947
6359.0640562928365;-6288.032239201684
6356.46465556098;-6288.088058868676
6353.865254829123;-6288.143878535668
6351.265854097266;-6288.199698202659
6348.666453364233;-6288.255517814873
6346.067052631201;-6288.311337427087
6343.467651899344;-6288.367157094079
6340.868251167487;-6288.4229767610705
6338.26885043563;-6288.478796428062
6335.669449703773;-6288.534616095054
6333.070048970741;-6288.590435707268
6330.470648238884;-6288.646255374259
6327.871247507027;-6288.702075041251
6325.27184677517;-6288.757894708243
6322.672446043313;-6288.813714375235
6320.073045311457;-6288.869534042226
6317.4736445796;-6288.925353709218
6314.874243847743;-6288.98117337621
6312.274843115886;-6289.036993043202
6309.675442384029;-6289.092812710193
6307.076041650997;-6289.148632322407
6304.47664091914;-6289.204451989399
6301.877240187283;-6289.260271656391
6299.277839455426;-6289.316091323382
6296.678438723569;-6289.371910990374
6294.0790379917125;-6289.427730657366
6291.479637259856;-6289.483550324358
6288.880236527999;-6289.539369991349
6286.280835794966;-6289.595189603563
6283.681435061933;-6289.651009215777
6281.082034330077;-6289.706828882769
6278.48263359822;-6289.76264854976
6275.883232866363;-6289.818468216752
6273.283832134506;-6289.874287883744
6270.684431402649;-6289.930107550736
6268.085030670793;-6289.985927217727
6265.485629938936;-6290.041746884719
6262.886229207079;-6290.097566551711
6260.286828474046;-6290.153386163925
6257.687427741013;-6290.209205776138
6255.088027009157;-6290.26502544313
6252.4886262773;-6290.320845110122
6249.889225545443;-6290.376664777114
6247.28982481241;-6290.432484389327
6244.690424080553;-6290.488304056319
6242.091023348697;-6290.544123723311
6239.49162261684;-6290.5999433903025
6236.892221884983;-6290.655763057294
6234.292821153126;-6290.711582724286
6231.693420420093;-6290.7674023365
6229.094019688237;-6290.8232220034915
6226.49461895638;-6290.879041670483
