-97.90439276380525;-96.93872433835782
15.13706745553712;17.84322198594917
27.942603077063943;170.75936597378515
-146.23684423635834;-38.39447415375742
1.8370789966831096;1.8726600010111025
35.79980597145677;151.5184484853509
-165.7931274423358;-31.358827041514786
-13.556147524270232;-12.091476935979564
40.902724955215774;131.37127099157777
-184.1799174186108;-21.669941786297816
-30.74300046262826;-23.7773927835142
43.15203751480618;110.70997538530789
-201.03933621295863;-9.51640151865563
-49.38895727570107;-32.95763448215277
42.50396333981096;89.93671028364182
-216.04323441585194;4.865238924548864
-69.13109562358382;-39.453519069601874
38.97111645687273;69.45580366254431
-6.439193443348004;216.03422154672228
-89.58515723968466;-43.13861154132551
32.6222597120137;49.665893072709984
8.053652776926688;201.13771351444095
-110.35302708079593;-43.94118576409259
23.580966380056253;30.952166613078898
20.332262397718903;184.36916292410666
