-6702.185552242593;-6578.559604212013
-6699.587136092344;-6578.468865520586
-6696.990699301982;-6578.3327920343545
-6694.397032771307;-6578.15142520262
-6691.806926556268;-6577.924820271476
-6689.22116962831;-6577.653046266981
-6686.640549634043;-6577.336185974127
-6684.065852655315;-6576.974335911631
-6681.497862969768;-6576.567606302527
-6678.9373628119365;-6576.116121040593
-6676.385132134973;-6575.620017652614
-6673.841948373065;-6575.079447256488
-6671.308586204624;-6574.494574515194
-6668.785817316306;-6573.865577586635
-6666.274410167955;-6573.192648069368
-6663.775129758515;-6572.475990944244
-6661.288737393011;-6571.7158245119645
-6658.815990450643;-6570.912380326589
-6656.357642154085;-6570.065903125001
-6653.914441340042;-6569.176650752354
-6651.487132231149;-6568.244894083537
-6649.076454209276;-6567.270916940655
-6646.683141590299;-6566.255016006583
-6644.307923400428;-6565.197500734586
-6641.951523154133;-6564.098693254061
-6639.6146586337545;-6562.958928272409
-6637.298041670865;-6561.778552973086
-6635.0023779294315;-6560.557926909843
-6632.728366690869;-6559.297421897203
-6630.476700641029;-6557.997421897203
-6628.248065659204;-6556.658322902436
-6626.0431406091975;-6555.28053281543
-6623.862597132539;-6553.864471324391
-6621.707099443896;-6552.410569775368
-6619.577304128745;-6550.919271040855
-6617.47385994337;-6549.391029384895
-6615.397407617247;-6547.8263103247
-6613.34857965787;-6546.225590488853
-6611.3280001580815;-6544.589357472124
-6609.336284605972;-6542.918109686939
-6607.374039697393;-6541.212356211564
-6605.441863151152;-6539.472616635031
-6603.540343526942;-6537.699420898869
-6601.670060046062;-6535.893309135676
-6599.831582414977;-6534.054831504591
-6598.0254706517835;-6532.184548023711
-6596.2522749156215;-6530.283028399501
-6594.512535339089;-6528.35085185326
-6592.806781863714;-6526.388606944681
-6591.1355340785285;-6524.396891392571
-6589.499301061799;-6522.376311892783
-6587.8985812259525;-6520.327483933405
-6586.333862165758;-6518.251031607282
-6584.805620509797;-6516.147587421908
-6583.314321775285;-6514.017792106756
-6581.860420226261;-6511.862294418113
-6580.4443587352225;-6509.681750941455
-6579.066568648216;-6507.476825891448
-6577.72746965345;-6505.248190909623
-6576.427469653449;-6502.996524859784
-6575.166964640809;-6500.722513621221
-6573.946338577566;-6498.426849879787
-6572.765963278243;-6496.110232916898
-6571.626198296592;-6493.77336839652
-6570.527390816066;-6491.416968150224
-6569.4698755440695;-6489.041749960354
-6568.453974609997;-6486.648437341377
-6567.479997467116;-6484.237759319503
-6566.548240798298;-6481.810450210611
-6565.658988425652;-6479.367249396568
-6564.812511224063;-6476.90890110001
-6564.009067038688;-6474.436154157642
-6563.248900606409;-6471.949761792138
-6562.532243481284;-6469.450481382698
-6561.859313964018;-6466.939074234347
-6561.230317035459;-6464.416305346029
-6560.645444294165;-6461.882943177588
-6560.104873898039;-6459.3397594156795
-6559.60877051006;-6456.787528738716
-6559.157285248126;-6454.2270285808845
-6558.7505556390215;-6451.659038895337
-6558.388705576525;-6449.084341916609
-6558.071845283672;-6446.503721922342
-6557.800071279176;-6443.917964994384
-6557.5734663480325;-6441.327858779346
-6557.392099516298;-6438.73419224867
-6557.256026030066;-6436.137755458309
-6557.165287338639;-6433.539339308059
-6557.1199110819025;-6430.9397353006525
-6557.1199110819025;-6428.339735300652
-6557.165287338639;-6425.740131293245
-6557.256026030066;-6423.141715142996
-6557.392099516298;-6420.545278352634
-6557.5734663480325;-6417.951611821959
-6557.800071279176;-6415.36150560692
-6558.071845283672;-6412.775748678962
-6558.388705576525;-6410.195128684695
-6558.7505556390215;-6407.620431705967
-6559.157285248126;-6405.05244202042
-6559.60877051006;-6402.491941862589
-6560.104873898039;-6399.939711185625
-6560.645444294165;-6397.396527423717
-6561.230317035459;-6394.863165255276
-6561.859313964018;-6392.340396366958
-6562.532243481284;-6389.828989218607
-6563.248900606409;-6387.329708809167
-6564.009067038688;-6384.843316443663
-6564.812511224063;-6382.370569501295
-6565.658988425652;-6379.912221204737
-6566.548240798298;-6377.469020390694
-6567.479997467116;-6375.041711281801
-6568.453974609997;-6372.631033259928
-6569.4698755440695;-6370.237720640951
-6570.527390816066;-6367.86250245108
-6571.626198296592;-6365.506102204785
-6572.765963278243;-6363.169237684407
-6573.946338577566;-6360.852620721517
-6575.166964640809;-6358.556956980084
-6576.427469653449;-6356.282945741521
-6577.72746965345;-6354.031279691681
-6579.066568648216;-6351.802644709856
-6580.4443587352225;-6349.59771965985
-6581.860420226261;-6347.417176183191
-6583.314321775285;-6345.2616784945485
-6584.805620509797;-6343.131883179397
-6586.333862165758;-6341.0284389940225
-6587.8985812259525;-6338.951986667899
-6589.499301061799;-6336.903158708522
-6591.1355340785285;-6334.882579208734
-6592.806781863714;-6332.890863656624
-6594.512535339089;-6330.928618748045
-6596.2522749156215;-6328.996442201804
-6598.0254706517835;-6327.094922577594
-6599.831582414977;-6325.224639096714
-6601.670060046062;-6323.386161465629
-6603.540343526942;-6321.580049702436
-6605.441863151152;-6319.806853966274
-6607.374039697393;-6318.067114389741
-6609.336284605972;-6316.361360914366
-6611.3280001580815;-6314.690113129181
-6613.34857965787;-6313.053880112451
-6615.397407617247;-6311.453160276605
-6617.47385994337;-6309.88844121641
-6619.577304128745;-6308.3601995604495
-6621.707099443896;-6306.868900825937
-6623.862597132539;-6305.4149992769135
-6626.0431406091975;-6303.998937785875
-6628.248065659204;-6302.621147698868
-6630.476700641029;-6301.282048704102
-6632.728366690869;-6299.9820487041015
-6635.0023779294315;-6298.721543691461
-6637.298041670865;-6297.500917628218
